signal,threshold,strategy,lead_days,oos_sharpe,oos_ann_return,max_drawdown,annual_turnover,oos_n,valid
spread_vol_21d,T2_rp50,P3,0,0.1864,3.56,-31.94,19.72,2088,True
spread_vol_21d,T2_rp75,P1,0,0.8814,11.88,-20.96,6.69,2088,True
spread_vol_21d,T2_rp75,P2,0,0.9165,11.14,-20.31,5.9,2088,True
spread_vol_21d,T2_rp75,P3,0,0.4714,9.01,-30.09,13.38,2088,True
spread_vol_21d,T1_p25,P1,1,0.928,11.13,-18.76,2.88,2088,True
spread_vol_21d,T1_p25,P2,1,0.9208,11.3,-18.56,5.9,2088,True
spread_vol_21d,T1_p25,P3,1,0.3934,7.52,-29.34,5.75,2088,True
spread_vol_21d,T1_p50,P1,1,0.8683,12.51,-28.36,3.61,2088,True
spread_vol_21d,T1_p50,P2,1,0.9208,11.3,-18.56,5.9,2088,True
spread_vol_21d,T1_p50,P3,1,0.5372,10.26,-43.72,7.22,2088,True
spread_vol_21d,T1_p75,P1,1,0.6816,11.94,-29.11,2.96,2088,True
spread_vol_21d,T1_p75,P2,1,0.9208,11.3,-18.56,5.9,2088,True
spread_vol_21d,T1_p75,P3,1,0.4779,9.13,-36.8,5.93,2088,True
spread_vol_21d,T2_rp25,P1,1,0.5355,5.03,-14.67,10.8,2088,True
spread_vol_21d,T2_rp25,P2,1,0.9208,11.3,-18.56,5.9,2088,True
spread_vol_21d,T2_rp25,P3,1,-0.2453,-4.69,-48.29,21.59,2088,False
spread_vol_21d,T2_rp50,P1,1,0.6561,7.68,-24.02,9.86,2088,True
spread_vol_21d,T2_rp50,P2,1,0.9208,11.3,-18.56,5.9,2088,True
spread_vol_21d,T2_rp50,P3,1,0.0323,0.62,-37.1,19.72,2088,True
spread_vol_21d,T2_rp75,P1,1,0.8352,11.25,-23.92,6.69,2088,True
spread_vol_21d,T2_rp75,P2,1,0.9208,11.3,-18.56,5.9,2088,True
spread_vol_21d,T2_rp75,P3,1,0.4053,7.74,-35.73,13.38,2088,True
spread_vol_21d,T1_p25,P1,5,0.8923,11.04,-20.32,2.82,2088,True
spread_vol_21d,T1_p25,P2,5,0.8415,10.69,-18.3,5.9,2088,True
spread_vol_21d,T1_p25,P3,5,0.3833,7.32,-30.76,5.63,2088,True
spread_vol_21d,T1_p50,P1,5,0.8129,12.05,-25.66,3.61,2088,True
spread_vol_21d,T1_p50,P2,5,0.8415,10.69,-18.3,5.9,2088,True
spread_vol_21d,T1_p50,P3,5,0.4891,9.35,-37.7,7.22,2088,True
spread_vol_21d,T1_p75,P1,5,0.642,11.38,-33.72,3.02,2088,True
spread_vol_21d,T1_p75,P2,5,0.8415,10.69,-18.3,5.9,2088,True
spread_vol_21d,T1_p75,P3,5,0.4195,8.02,-49.71,6.04,2088,True
spread_vol_21d,T2_rp25,P1,5,0.3209,3.45,-18.24,10.8,2088,True
spread_vol_21d,T2_rp25,P2,5,0.8415,10.69,-18.3,5.9,2088,True
spread_vol_21d,T2_rp25,P3,5,-0.411,-7.85,-56.47,21.59,2088,False
spread_vol_21d,T2_rp50,P1,5,0.733,8.9,-24.56,9.86,2088,True
spread_vol_21d,T2_rp50,P2,5,0.8415,10.69,-18.3,5.9,2088,True
spread_vol_21d,T2_rp50,P3,5,0.1597,3.05,-39.41,19.72,2088,True
spread_vol_21d,T2_rp75,P1,5,0.767,10.65,-24.59,6.69,2088,True
spread_vol_21d,T2_rp75,P2,5,0.8415,10.69,-18.3,5.9,2088,True
spread_vol_21d,T2_rp75,P3,5,0.3422,6.54,-36.29,13.38,2088,True
spread_vol_21d,T1_p25,P1,10,0.6279,8.53,-28.59,2.82,2088,True
spread_vol_21d,T1_p25,P2,10,0.6803,9.37,-25.53,5.9,2088,True
spread_vol_21d,T1_p25,P3,10,0.1208,2.31,-49.55,5.63,2088,True
spread_vol_21d,T1_p50,P1,10,0.5668,9.17,-29.11,3.61,2088,True
spread_vol_21d,T1_p50,P2,10,0.6803,9.37,-25.53,5.9,2088,True
spread_vol_21d,T1_p50,P3,10,0.1876,3.59,-46.22,7.22,2088,True
spread_vol_21d,T1_p75,P1,10,0.7169,13.03,-33.72,3.08,2088,True
spread_vol_21d,T1_p75,P2,10,0.6803,9.37,-25.53,5.9,2088,True
spread_vol_21d,T1_p75,P3,10,0.5919,11.31,-33.72,6.16,2088,True
spread_vol_21d,T2_rp25,P1,10,0.3198,3.75,-29.35,10.8,2088,True
spread_vol_21d,T2_rp25,P2,10,0.6803,9.37,-25.53,5.9,2088,True
spread_vol_21d,T2_rp25,P3,10,-0.3791,-7.24,-60.28,21.59,2088,False
spread_vol_21d,T2_rp50,P1,10,0.5704,7.42,-27.97,9.86,2088,True
spread_vol_21d,T2_rp50,P2,10,0.6803,9.37,-25.53,5.9,2088,True
spread_vol_21d,T2_rp50,P3,10,0.0052,0.1,-48.95,19.72,2088,True
spread_vol_21d,T2_rp75,P1,10,0.6028,9.1,-29.87,6.69,2088,True
spread_vol_21d,T2_rp75,P2,10,0.6803,9.37,-25.53,5.9,2088,True
spread_vol_21d,T2_rp75,P3,10,0.1808,3.46,-51.97,13.38,2088,True
spread_vol_21d,T1_p25,P1,21,0.5365,8.12,-33.72,2.85,2088,True
spread_vol_21d,T1_p25,P2,21,0.76,11.24,-31.96,5.89,2088,True
spread_vol_21d,T1_p25,P3,21,0.0778,1.49,-51.59,5.69,2088,True
spread_vol_21d,T1_p50,P1,21,0.7236,12.12,-33.72,3.61,2088,True
spread_vol_21d,T1_p50,P2,21,0.76,11.24,-31.96,5.89,2088,True
spread_vol_21d,T1_p50,P3,21,0.4969,9.49,-39.79,7.22,2088,True
spread_vol_21d,T1_p75,P1,21,0.8002,14.71,-33.72,3.14,2088,True
spread_vol_21d,T1_p75,P2,21,0.76,11.24,-31.96,5.89,2088,True
spread_vol_21d,T1_p75,P3,21,0.7679,14.66,-33.72,6.28,2088,True
spread_vol_21d,T2_rp25,P1,21,0.388,5.04,-37.23,10.8,2088,True
spread_vol_21d,T2_rp25,P2,21,0.76,11.24,-31.96,5.89,2088,True
spread_vol_21d,T2_rp25,P3,21,-0.244,-4.66,-59.02,21.59,2088,False
spread_vol_21d,T2_rp50,P1,21,0.5652,8.32,-33.72,9.86,2088,True
spread_vol_21d,T2_rp50,P2,21,0.76,11.24,-31.96,5.89,2088,True
spread_vol_21d,T2_rp50,P3,21,0.0988,1.89,-45.95,19.72,2088,True
spread_vol_21d,T2_rp75,P1,21,0.8351,13.48,-33.72,6.66,2088,True
spread_vol_21d,T2_rp75,P2,21,0.76,11.24,-31.96,5.89,2088,True
spread_vol_21d,T2_rp75,P3,21,0.6393,12.21,-34.19,13.32,2088,True
spread_stress,T1_p25,P1,0,0.0,0.0,0.0,0.0,2088,False
spread_stress,T1_p25,P2,0,0.4317,6.82,-26.14,29.91,2082,False
spread_stress,T1_p25,P3,0,-0.7726,-14.75,-76.86,0.0,2088,False
spread_stress,T1_p50,P1,0,0.0,0.0,0.0,0.0,2088,False
spread_stress,T1_p50,P2,0,0.4317,6.82,-26.14,29.91,2082,False
spread_stress,T1_p50,P3,0,-0.7726,-14.75,-76.86,0.0,2088,False
spread_stress,T1_p75,P1,0,0.4331,6.84,-26.47,29.11,2088,False
spread_stress,T1_p75,P2,0,0.4317,6.82,-26.14,29.91,2082,False
spread_stress,T1_p75,P3,0,-0.0563,-1.08,-51.5,58.21,2088,False
spread_stress,T2_rp25,P1,0,0.6281,0.55,-1.88,0.88,2088,True
spread_stress,T2_rp25,P2,0,0.4317,6.82,-26.14,29.91,2082,False
spread_stress,T2_rp25,P3,0,-0.7146,-13.65,-75.55,1.76,2088,False
spread_stress,T2_rp50,P1,0,0.2958,2.39,-18.3,6.22,2088,True
spread_stress,T2_rp50,P2,0,0.4317,6.82,-26.14,29.91,2082,False
spread_stress,T2_rp50,P3,0,-0.5214,-9.96,-65.56,12.44,2088,False
spread_stress,T2_rp75,P1,0,0.4172,4.99,-18.76,19.54,2088,True
spread_stress,T2_rp75,P2,0,0.4317,6.82,-26.14,29.91,2082,False
spread_stress,T2_rp75,P3,0,-0.25,-4.78,-58.2,39.08,2088,False
spread_stress,T1_p25,P1,1,0.0,0.0,0.0,0.0,2088,False
spread_stress,T1_p25,P2,1,0.5419,8.5,-24.5,29.91,2082,False
spread_stress,T1_p25,P3,1,-0.7726,-14.75,-76.86,0.0,2088,False
spread_stress,T1_p50,P1,1,0.0,0.0,0.0,0.0,2088,False
spread_stress,T1_p50,P2,1,0.5419,8.5,-24.5,29.91,2082,False
spread_stress,T1_p50,P3,1,-0.7726,-14.75,-76.86,0.0,2088,False
spread_stress,T1_p75,P1,1,0.5371,8.41,-24.5,29.13,2088,False
spread_stress,T1_p75,P2,1,0.5419,8.5,-24.5,29.91,2082,False
spread_stress,T1_p75,P3,1,0.1082,2.07,-41.11,58.27,2088,False
spread_stress,T2_rp25,P1,1,0.4831,0.4,-1.88,0.88,2088,True
spread_stress,T2_rp25,P2,1,0.5419,8.5,-24.5,29.91,2082,False
spread_stress,T2_rp25,P3,1,-0.7307,-13.95,-75.75,1.76,2088,False
spread_stress,T2_rp50,P1,1,0.465,3.68,-15.31,6.22,2088,True
spread_stress,T2_rp50,P2,1,0.5419,8.5,-24.5,29.91,2082,False
spread_stress,T2_rp50,P3,1,-0.3871,-7.4,-60.58,12.44,2088,False
spread_stress,T2_rp75,P1,1,0.6306,7.44,-18.76,19.54,2088,True
spread_stress,T2_rp75,P2,1,0.5419,8.5,-24.5,29.91,2082,False
spread_stress,T2_rp75,P3,1,0.0065,0.12,-46.25,39.08,2088,False
spread_stress,T1_p25,P1,5,0.0,0.0,0.0,0.0,2088,False
spread_stress,T1_p25,P2,5,0.5593,8.71,-26.82,29.92,2082,False
spread_stress,T1_p25,P3,5,-0.7726,-14.75,-76.86,0.0,2088,False
spread_stress,T1_p50,P1,5,0.0,0.0,0.0,0.0,2088,False
spread_stress,T1_p50,P2,5,0.5593,8.71,-26.82,29.92,2082,False
spread_stress,T1_p50,P3,5,-0.7726,-14.75,-76.86,0.0,2088,False
spread_stress,T1_p75,P1,5,0.5572,8.67,-26.82,29.13,2088,False
spread_stress,T1_p75,P2,5,0.5593,8.71,-26.82,29.92,2082,False
spread_stress,T1_p75,P3,5,0.1351,2.58,-46.88,58.27,2088,False
spread_stress,T2_rp25,P1,5,0.633,0.54,-1.88,0.88,2088,True
spread_stress,T2_rp25,P2,5,0.5593,8.71,-26.82,29.92,2082,False
spread_stress,T2_rp25,P3,5,-0.7158,-13.67,-75.4,1.76,2088,False
spread_stress,T2_rp50,P1,5,0.5344,4.25,-12.44,6.22,2088,True
spread_stress,T2_rp50,P2,5,0.5593,8.71,-26.82,29.92,2082,False
spread_stress,T2_rp50,P3,5,-0.3274,-6.26,-54.52,12.44,2088,False
spread_stress,T2_rp75,P1,5,0.6256,7.34,-18.76,19.54,2088,True
spread_stress,T2_rp75,P2,5,0.5593,8.71,-26.82,29.92,2082,False
spread_stress,T2_rp75,P3,5,-0.004,-0.08,-47.94,39.08,2088,False
spread_stress,T1_p25,P1,10,0.0,0.0,0.0,0.0,2088,False
spread_stress,T1_p25,P2,10,0.4175,6.8,-26.67,29.94,2082,False
spread_stress,T1_p25,P3,10,-0.7726,-14.75,-76.86,0.0,2088,False
spread_stress,T1_p50,P1,10,0.0,0.0,0.0,0.0,2088,False
spread_stress,T1_p50,P2,10,0.4175,6.8,-26.67,29.94,2082,False
spread_stress,T1_p50,P3,10,-0.7726,-14.75,-76.86,0.0,2088,False
spread_stress,T1_p75,P1,10,0.3647,5.95,-28.51,29.13,2088,False
spread_stress,T1_p75,P2,10,0.4175,6.8,-26.67,29.94,2082,False
spread_stress,T1_p75,P3,10,-0.1487,-2.84,-49.91,58.27,2088,False
spread_stress,T2_rp25,P1,10,0.7034,0.61,-1.88,0.88,2088,True
spread_stress,T2_rp25,P2,10,0.4175,6.8,-26.67,29.94,2082,False
spread_stress,T2_rp25,P3,10,-0.708,-13.52,-75.43,1.76,2088,False
spread_stress,T2_rp50,P1,10,0.1558,1.46,-26.67,6.22,2088,True
spread_stress,T2_rp50,P2,10,0.4175,6.8,-26.67,29.94,2082,False
spread_stress,T2_rp50,P3,10,-0.6189,-11.82,-70.51,12.44,2088,False
spread_stress,T2_rp75,P1,10,0.3703,4.73,-26.67,19.54,2088,True
spread_stress,T2_rp75,P2,10,0.4175,6.8,-26.67,29.94,2082,False
spread_stress,T2_rp75,P3,10,-0.2768,-5.29,-61.43,39.08,2088,False
spread_stress,T1_p25,P1,21,0.0,0.0,0.0,0.0,2088,False
spread_stress,T1_p25,P2,21,0.3128,5.38,-33.72,29.95,2082,False
spread_stress,T1_p25,P3,21,-0.7726,-14.75,-76.86,0.0,2088,False
spread_stress,T1_p50,P1,21,0.0,0.0,0.0,0.0,2088,False
spread_stress,T1_p50,P2,21,0.3128,5.38,-33.72,29.95,2082,False
spread_stress,T1_p50,P3,21,-0.7726,-14.75,-76.86,0.0,2088,False
spread_stress,T1_p75,P1,21,0.2833,4.88,-33.72,29.11,2088,False
spread_stress,T1_p75,P2,21,0.3128,5.38,-33.72,29.95,2082,False
spread_stress,T1_p75,P3,21,-0.2609,-4.99,-61.74,58.21,2088,False
spread_stress,T2_rp25,P1,21,0.4809,0.46,-1.51,0.88,2088,True
spread_stress,T2_rp25,P2,21,0.3128,5.38,-33.72,29.95,2082,False
spread_stress,T2_rp25,P3,21,-0.7247,-13.84,-75.75,1.76,2088,False
spread_stress,T2_rp50,P1,21,-0.2024,-2.25,-33.72,6.22,2088,False
spread_stress,T2_rp50,P2,21,0.3128,5.38,-33.72,29.95,2082,False
spread_stress,T2_rp50,P3,21,-1.0086,-19.24,-84.06,12.44,2088,False
spread_stress,T2_rp75,P1,21,0.1889,2.65,-33.72,19.54,2088,True
spread_stress,T2_rp75,P2,21,0.3128,5.38,-33.72,29.95,2082,False
spread_stress,T2_rp75,P3,21,-0.4944,-9.45,-74.32,39.08,2088,False
spread_level,T1_p25,P1,0,0.6677,9.24,-24.66,21.42,2088,True
spread_level,T1_p25,P2,0,0.522,6.35,-22.61,13.61,2088,True
spread_level,T1_p25,P3,0,0.195,3.73,-47.21,42.84,2088,False
spread_level,T1_p50,P1,0,0.683,10.39,-24.5,20.27,2088,True
spread_level,T1_p50,P2,0,0.522,6.35,-22.61,13.61,2088,True
spread_level,T1_p50,P3,0,0.3152,6.02,-44.06,40.55,2088,False
spread_level,T1_p75,P1,0,0.9244,16.15,-24.5,14.08,2088,True
spread_level,T1_p75,P2,0,0.522,6.35,-22.61,13.61,2088,True
spread_level,T1_p75,P3,0,0.9191,17.54,-24.5,28.17,2088,False
spread_level,T2_rp25,P1,0,-0.0532,-0.54,-29.11,23.5,2088,False
spread_level,T2_rp25,P2,0,0.522,6.35,-22.61,13.61,2088,True
spread_level,T2_rp25,P3,0,-0.8292,-15.83,-80.49,47.0,2088,False
spread_level,T2_rp50,P1,0,0.223,2.87,-33.3,28.61,2088,False
spread_level,T2_rp50,P2,0,0.522,6.35,-22.61,13.61,2088,True
spread_level,T2_rp50,P3,0,-0.4714,-9.01,-73.89,57.21,2088,False
spread_level,T2_rp75,P1,0,0.4092,6.43,-26.96,28.78,2088,False
spread_level,T2_rp75,P2,0,0.522,6.35,-22.61,13.61,2088,True
spread_level,T2_rp75,P3,0,-0.0984,-1.88,-53.08,57.56,2088,False
spread_level,T1_p25,P1,1,0.561,7.81,-24.5,21.42,2088,True
spread_level,T1_p25,P2,1,0.505,6.11,-21.55,13.61,2088,True
spread_level,T1_p25,P3,1,0.0459,0.88,-44.93,42.84,2088,False
spread_level,T1_p50,P1,1,0.763,11.49,-24.5,20.27,2088,True
spread_level,T1_p50,P2,1,0.505,6.11,-21.55,13.61,2088,True
spread_level,T1_p50,P3,1,0.4311,8.24,-27.63,40.55,2088,False
spread_level,T1_p75,P1,1,0.9496,16.51,-24.5,14.11,2088,True
spread_level,T1_p75,P2,1,0.505,6.11,-21.55,13.61,2088,True
spread_level,T1_p75,P3,1,0.9578,18.27,-24.5,28.22,2088,False
spread_level,T2_rp25,P1,1,-0.008,-0.08,-24.53,23.47,2088,False
spread_level,T2_rp25,P2,1,0.505,6.11,-21.55,13.61,2088,True
spread_level,T2_rp25,P3,1,-0.7811,-14.91,-75.36,46.94,2088,False
spread_level,T2_rp50,P1,1,0.1811,2.32,-27.8,28.61,2088,False
spread_level,T2_rp50,P2,1,0.505,6.11,-21.55,13.61,2088,True
spread_level,T2_rp50,P3,1,-0.5291,-10.11,-73.28,57.21,2088,False
spread_level,T2_rp75,P1,1,0.5237,8.16,-24.5,28.78,2088,False
spread_level,T2_rp75,P2,1,0.505,6.11,-21.55,13.61,2088,True
spread_level,T2_rp75,P3,1,0.0821,1.57,-42.32,57.56,2088,False
spread_level,T1_p25,P1,5,0.4486,6.27,-26.82,21.42,2088,True
spread_level,T1_p25,P2,5,0.62,7.6,-19.21,13.61,2088,True
spread_level,T1_p25,P3,5,-0.1159,-2.22,-55.16,42.84,2088,False
spread_level,T1_p50,P1,5,0.8867,13.59,-24.5,20.27,2088,True
spread_level,T1_p50,P2,5,0.62,7.6,-19.21,13.61,2088,True
spread_level,T1_p50,P3,5,0.6503,12.42,-24.5,40.55,2088,False
spread_level,T1_p75,P1,5,0.9648,16.75,-24.5,14.11,2088,True
spread_level,T1_p75,P2,5,0.62,7.6,-19.21,13.61,2088,True
spread_level,T1_p75,P3,5,0.9831,18.76,-29.05,28.22,2088,False
spread_level,T2_rp25,P1,5,0.2776,2.77,-22.7,23.44,2088,True
spread_level,T2_rp25,P2,5,0.62,7.6,-19.21,13.61,2088,True
spread_level,T2_rp25,P3,5,-0.4818,-9.21,-69.76,46.89,2088,False
spread_level,T2_rp50,P1,5,0.2816,3.69,-35.53,28.61,2088,False
spread_level,T2_rp50,P2,5,0.62,7.6,-19.21,13.61,2088,True
spread_level,T2_rp50,P3,5,-0.3859,-7.37,-75.01,57.21,2088,False
spread_level,T2_rp75,P1,5,0.4803,7.42,-26.82,28.78,2088,False
spread_level,T2_rp75,P2,5,0.62,7.6,-19.21,13.61,2088,True
spread_level,T2_rp75,P3,5,0.005,0.1,-55.94,57.56,2088,False
spread_level,T1_p25,P1,10,0.3622,4.96,-25.29,21.42,2088,True
spread_level,T1_p25,P2,10,0.3727,4.66,-23.65,13.62,2088,True
spread_level,T1_p25,P3,10,-0.2523,-4.82,-49.99,42.84,2088,False
spread_level,T1_p50,P1,10,0.6536,10.28,-32.29,20.22,2088,True
spread_level,T1_p50,P2,10,0.3727,4.66,-23.65,13.62,2088,True
spread_level,T1_p50,P3,10,0.3041,5.81,-46.16,40.43,2088,False
spread_level,T1_p75,P1,10,0.8173,14.56,-26.67,14.11,2088,True
spread_level,T1_p75,P2,10,0.3727,4.66,-23.65,13.62,2088,True
spread_level,T1_p75,P3,10,0.753,14.38,-26.67,28.22,2088,False
spread_level,T2_rp25,P1,10,0.1598,1.55,-27.02,23.41,2088,True
spread_level,T2_rp25,P2,10,0.3727,4.66,-23.65,13.62,2088,True
spread_level,T2_rp25,P3,10,-0.6099,-11.65,-74.56,46.83,2088,False
spread_level,T2_rp50,P1,10,0.0033,0.04,-31.17,28.61,2088,False
spread_level,T2_rp50,P2,10,0.3727,4.66,-23.65,13.62,2088,True
spread_level,T2_rp50,P3,10,-0.768,-14.66,-79.28,57.21,2088,False
spread_level,T2_rp75,P1,10,0.3666,5.94,-28.62,28.78,2088,False
spread_level,T2_rp75,P2,10,0.3727,4.66,-23.65,13.62,2088,True
spread_level,T2_rp75,P3,10,-0.1499,-2.86,-49.46,57.56,2088,False
spread_level,T1_p25,P1,21,0.376,5.5,-23.87,21.42,2088,True
spread_level,T1_p25,P2,21,0.3846,5.09,-28.85,13.6,2088,True
spread_level,T1_p25,P3,21,-0.1963,-3.75,-47.0,42.84,2088,False
spread_level,T1_p50,P1,21,0.4934,8.36,-33.72,20.13,2088,True
spread_level,T1_p50,P2,21,0.3846,5.09,-28.85,13.6,2088,True
spread_level,T1_p50,P3,21,0.1032,1.97,-37.75,40.25,2088,False
spread_level,T1_p75,P1,21,0.6828,12.73,-33.72,14.11,2088,True
spread_level,T1_p75,P2,21,0.3846,5.09,-28.85,13.6,2088,True
spread_level,T1_p75,P3,21,0.5611,10.72,-33.72,28.22,2088,False
spread_level,T2_rp25,P1,21,0.2159,2.02,-19.94,23.3,2088,True
spread_level,T2_rp25,P2,21,0.3846,5.09,-28.85,13.6,2088,True
spread_level,T2_rp25,P3,21,-0.5607,-10.71,-68.99,46.59,2088,False
spread_level,T2_rp50,P1,21,-0.0296,-0.45,-37.13,28.58,2088,False
spread_level,T2_rp50,P2,21,0.3846,5.09,-28.85,13.6,2088,True
spread_level,T2_rp50,P3,21,-0.8199,-15.65,-80.3,57.15,2088,False
spread_level,T2_rp75,P1,21,0.2945,5.04,-33.72,28.75,2088,False
spread_level,T2_rp75,P2,21,0.3846,5.09,-28.85,13.6,2088,True
spread_level,T2_rp75,P3,21,-0.244,-4.66,-60.34,57.51,2088,False
BENCHMARK,BUY_HOLD,BH,0,0.7726,14.75,-33.72,0.0,2088,True
